parent;pagetitle;content1;content2;price;picture;picture-big;brand;;
16;Блендер PROFI COOK PC-UM 1006;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=2827"">PROFI COOK</a> </li>                        <li class=""tec-char""><span>Высота:</span> 40 см</li>                        <li class=""tec-char""><span>Глубина:</span> 20 см</li>                        <li class=""tec-char""><span>Ширина:</span> 21 см</li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> металл </li>                        <li class=""tec-char""><span>Мощность:</span> 1200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> стационарный </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 5 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты</th></tr>						<tr><td class=""tthlbl"">Высота:</td><td>40см</td></tr>						<tr><td class=""tthlbl"">Глубина:</td><td>20см</td></tr>						<tr><td class=""tthlbl"">Ширина:</td><td>21см</td></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Вес:</td><td>5кг</td></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>ЖК-дисплей, сенсорные кнопки, звуковой сигнал</td></tr>						<tr><th colspan=""2"">Общие характеристики</th></tr>						<tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>						<tr><th colspan=""2"">Особенности</th></tr>						<tr><td class=""tthlbl"">Материал корпуса:</td><td>металл</td></tr>						<tr><td class=""tthlbl"">Материал кувшина:</td><td>пластик</td></tr>						<tr><td class=""tthlbl"">Отверстие для ингредиентов:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Отсек для сетевого шнура:</td><td>Есть</td></tr>						<tr><th colspan=""2"">Технические характеристики</th></tr>						<tr><td class=""tthlbl"">Мощность:</td><td>1200Вт</td></tr>						<tr><td class=""tthlbl"">Тип блендера:</td><td>стационарный</td></tr>						<tr><th colspan=""2"">Управление</th></tr>						<tr><td class=""tthlbl"">Количество скоростей:</td><td>5</td></tr>						<tr><th colspan=""2"">Функциональные возможности</th></tr>						<tr><td class=""tthlbl"">Дополнительные режимы:</td><td>импульсный, турборежим, колка льдам</td></tr>					</table>";7280;assets/images/kuhonnaya-technika/blendery/Blender-PROFI-COOK-PC-UM-1006_STI0NjQzNFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-PROFI-COOK-PC-UM-1006_STI0NjQzNFRp.jpg;PROFI COOK;;
16;Блендер BAMIX Gastro 200 White;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> механическое </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.9 л</li>                        <li class=""tec-char""><span>Мощность:</span> 200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Общие характеристики</th></tr>						<tr><td class=""tthlbl"">Тип управления:</td><td>механическое</td></tr>						<tr><th colspan=""2"">Особенности</th></tr>						<tr><td class=""tthlbl"">Крепление на стену:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>						<tr><th colspan=""2"">Технические характеристики</th></tr>						<tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.9л</td></tr>						<tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Мощность:</td><td>200Вт</td></tr>						<tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>						<tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>						<tr><th colspan=""2"">Управление</th></tr>						<tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>					</table>";7990;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-Gastro-200-White_STIyNzAxNlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-Gastro-200-White_STIyNzAxNlRp.jpg;BAMIX;;
16;Блендер BAMIX M160 Deluxe Red metallic;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.6 л</li>                        <li class=""tec-char""><span>Мощность:</span> 180 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Вес:</td><td>0.8кг</td></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>Насадка для перемешивания  Насадка для взбивания  Насадка для измельчения  Подставка для хранения</td></tr>      <tr><th colspan=""2"">Общие характеристики</th></tr>      <tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>      <tr><th colspan=""2"">Особенности</th></tr>      <tr><td class=""tthlbl"">Длина сетевого шнура:</td><td>1.9м</td></tr>      <tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>      <tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>      <tr><th colspan=""2"">Технические характеристики</th></tr>      <tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.6л</td></tr>      <tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мощность:</td><td>180Вт</td></tr>      <tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>      <tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>      <tr><th colspan=""2"">Управление</th></tr>      <tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>      <tr><th colspan=""2"">Функциональные возможности</th></tr>      <tr><td class=""tthlbl"">Венчик для взбивания:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>     </table>";8250;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M160-Deluxe-Red-metallic_STIyNzA0N1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M160-Deluxe-Red-metallic_STIyNzA0N1Rp.jpg;BAMIX;;
16;Блендер BAMIX M160 Deluxe Carbon;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.6 л</li>                        <li class=""tec-char""><span>Мощность:</span> 180 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>Насадка для перемешивания  Насадка для взбивания  Насадка для измельчения  Подставка для хранения</td></tr>      <tr><th colspan=""2"">Общие характеристики</th></tr>      <tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>      <tr><th colspan=""2"">Особенности</th></tr>      <tr><td class=""tthlbl"">Длина сетевого шнура:</td><td>1.9м</td></tr>      <tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>      <tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>      <tr><th colspan=""2"">Технические характеристики</th></tr>      <tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.6л</td></tr>      <tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мощность:</td><td>180Вт</td></tr>      <tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>      <tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>      <tr><th colspan=""2"">Управление</th></tr>      <tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>      <tr><th colspan=""2"">Функциональные возможности</th></tr>      <tr><td class=""tthlbl"">Венчик для взбивания:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>     </table>";8250;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M160-Deluxe-Carbon_STIyNzEzN1R0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M160-Deluxe-Carbon_STIyNzEzN1Rp.jpg;BAMIX;;
16;Блендер PHILIPS HR 1379;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=1652"">PHILIPS</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> механическое </li>                        <li class=""tec-char""><span>Материал корпуса:</span> металл </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Мощность:</span> 300 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 1 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>работа от аккумулятора до 20 минут</td></tr>						<tr><th colspan=""2"">Общие характеристики</th></tr>						<tr><td class=""tthlbl"">Тип управления:</td><td>механическое</td></tr>						<tr><th colspan=""2"">Основные характеристики</th></tr>						<tr><td class=""tthlbl"">Беспроводной:</td><td>Есть</td></tr>						<tr><th colspan=""2"">Особенности</th></tr>						<tr><td class=""tthlbl"">Материал корпуса:</td><td>металл</td></tr>						<tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>						<tr><th colspan=""2"">Технические характеристики</th></tr>						<tr><td class=""tthlbl"">Емкость измельчителя:</td><td>1л</td></tr>						<tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Мощность:</td><td>300Вт</td></tr>						<tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>						<tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>						<tr><th colspan=""2"">Управление</th></tr>						<tr><td class=""tthlbl"">Количество скоростей:</td><td>1</td></tr>						<tr><th colspan=""2"">Функциональные возможности</th></tr>						<tr><td class=""tthlbl"">Дополнительные режимы:</td><td>колка льдам</td></tr>						<tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>					</table>";8499;assets/images/kuhonnaya-technika/blendery/Blender-PHILIPS-HR-1379_STIyODQ0NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-PHILIPS-HR-1379_STIyODQ0NlRp.jpg;PHILIPS;;
16;Блендер BAMIX M200 SwissLine Silver metallic;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.3 л</li>                        <li class=""tec-char""><span>Мощность:</span> 200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>Многофункциональная насадка  Насадка для взбивания  Насадка для перемешивания  Процессор с растирочным диском  Подставка для хранения  Двойная изоляция  2 безопасных выключателя с мягкой окантовкой</td></tr>      <tr><th colspan=""2"">Общие характеристики</th></tr>      <tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>      <tr><th colspan=""2"">Особенности</th></tr>      <tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>      <tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>      <tr><th colspan=""2"">Технические характеристики</th></tr>      <tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.3л</td></tr>      <tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мощность:</td><td>200Вт</td></tr>      <tr><td class=""tthlbl"">Плавная регулировка скорости:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>      <tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>      <tr><th colspan=""2"">Управление</th></tr>      <tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>      <tr><th colspan=""2"">Функциональные возможности</th></tr>      <tr><td class=""tthlbl"">Венчик для взбивания:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мерный стакан:</td><td>Есть</td></tr>     </table>";8590;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-Silver-metallic_STIyNjk5NVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-Silver-metallic_STIyNjk5NVRp.jpg;BAMIX;;
16;Блендер BAMIX M200 SwissLine White;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.3 л</li>                        <li class=""tec-char""><span>Мощность:</span> 200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>Многофункциональная насадка Насадка для взбивания  Насадка для перемешивания  Процессор с растирочным диском  Подставка для хранения  Двойная изоляция  2 безопасных выключателя с мягкой окантовкой</td></tr>      <tr><th colspan=""2"">Общие характеристики</th></tr>      <tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>      <tr><th colspan=""2"">Особенности</th></tr>      <tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>      <tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>      <tr><th colspan=""2"">Технические характеристики</th></tr>      <tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.3л</td></tr>      <tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мощность:</td><td>200Вт</td></tr>      <tr><td class=""tthlbl"">Плавная регулировка скорости:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>      <tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>      <tr><th colspan=""2"">Управление</th></tr>      <tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>      <tr><th colspan=""2"">Функциональные возможности</th></tr>      <tr><td class=""tthlbl"">Венчик для взбивания:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мерный стакан:</td><td>Есть</td></tr>     </table>";9190;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-White_STIyNzExOFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-White_STIyNzExOFRp.jpg;BAMIX;;
16;Блендер BAMIX M200 SwissLine Red;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.3 л</li>                        <li class=""tec-char""><span>Мощность:</span> 200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>Многофункциональная насадка  Насадка для взбивания  Насадка для перемешивания  Процессор с растирочным диском  Подставка для хранения  Двойная изоляция  2 безопасных выключателя с мягкой окантовкой</td></tr>      <tr><th colspan=""2"">Общие характеристики</th></tr>      <tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>      <tr><th colspan=""2"">Особенности</th></tr>      <tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>      <tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>      <tr><th colspan=""2"">Технические характеристики</th></tr>      <tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.3л</td></tr>      <tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мощность:</td><td>200Вт</td></tr>      <tr><td class=""tthlbl"">Плавная регулировка скорости:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>      <tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>      <tr><th colspan=""2"">Управление</th></tr>      <tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>      <tr><th colspan=""2"">Функциональные возможности</th></tr>      <tr><td class=""tthlbl"">Венчик для взбивания:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мерный стакан:</td><td>Есть</td></tr>     </table>";9190;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-Red_STI0MTI4NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-Red_STI0MTI4NlRp.jpg;BAMIX;;
16;Блендер BAMIX M200 SwissLine Red;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.3 л</li>                        <li class=""tec-char""><span>Мощность:</span> 200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Габариты и вес</th></tr>						<tr><td class=""tthlbl"">Дополнительная информация:</td><td>Многофункциональная насадка  Насадка для взбивания  Насадка для перемешивания  Процессор с растирочным диском  Подставка для хранения  Двойная изоляция  2 безопасных выключателя с мягкой окантовкой</td></tr>      <tr><th colspan=""2"">Общие характеристики</th></tr>      <tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>      <tr><th colspan=""2"">Особенности</th></tr>      <tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>      <tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>      <tr><th colspan=""2"">Технические характеристики</th></tr>      <tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.3л</td></tr>      <tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мощность:</td><td>200Вт</td></tr>      <tr><td class=""tthlbl"">Плавная регулировка скорости:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>      <tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>      <tr><th colspan=""2"">Управление</th></tr>      <tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>      <tr><th colspan=""2"">Функциональные возможности</th></tr>      <tr><td class=""tthlbl"">Венчик для взбивания:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>      <tr><td class=""tthlbl"">Мерный стакан:</td><td>Есть</td></tr>     </table>";9190;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-Red_STI0MTI4NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-SwissLine-Red_STI0MTI4NlRp.jpg;BAMIX;;
16;Блендер BAMIX Gastro 350 White;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> электронное </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 1.5 л</li>                        <li class=""tec-char""><span>Мощность:</span> 350 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Общие характеристики</th></tr>						<tr><td class=""tthlbl"">Тип управления:</td><td>электронное</td></tr>						<tr><th colspan=""2"">Особенности</th></tr>						<tr><td class=""tthlbl"">Длина сетевого шнура:</td><td>1.9м</td></tr>						<tr><td class=""tthlbl"">Крепление на стену:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>						<tr><th colspan=""2"">Технические характеристики</th></tr>						<tr><td class=""tthlbl"">Емкость кувшина:</td><td>1.5л</td></tr>						<tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Мощность:</td><td>350Вт</td></tr>						<tr><td class=""tthlbl"">Плавная регулировка скорости:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>						<tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>						<tr><th colspan=""2"">Управление</th></tr>						<tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>						<tr><th colspan=""2"">Функциональные возможности</th></tr>						<tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>					</table>";12390;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-Gastro-350-White_STIyNzA4NVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-Gastro-350-White_STIyNzA4NVRp.jpg;BAMIX;;
16;Блендер BAMIX M200 Superbox SwissLine Silver;"<ul class=""tec-char"">                        <li class=""tec-char""><span>Код марки:</span> <a href=""http://www.electrovenik.ru/catalog/small/melkaja_kuhonnaja_tehnika/blendery?mfr=253"">BAMIX</a> </li>                        <li class=""tec-char""><span>Тип управления:</span> механическое </li>                        <li class=""tec-char""><span>Материал корпуса:</span> пластик </li>                        <li class=""tec-char""><span>Материал погружной части:</span> металл </li>                        <li class=""tec-char""><span>Емкость кувшина:</span> 0.9 л</li>                        <li class=""tec-char""><span>Мощность:</span> 200 Вт</li>                        <li class=""tec-char""><span>Тип блендера:</span> погружной </li>                        <li class=""tec-char""><span>Турборежим:</span> Нет </li>                        <li class=""tec-char""><span>Количество скоростей:</span> 2 </li>						</ul>";"<table class=""item-tec-char"" id=""tthtable"">						<tr><th colspan=""2""></th></tr>						<tr><th colspan=""2"">Общие характеристики</th></tr>						<tr><td class=""tthlbl"">Тип управления:</td><td>механическое</td></tr>						<tr><th colspan=""2"">Особенности</th></tr>						<tr><td class=""tthlbl"">Материал корпуса:</td><td>пластик</td></tr>						<tr><td class=""tthlbl"">Материал погружной части:</td><td>металл</td></tr>						<tr><th colspan=""2"">Технические характеристики</th></tr>						<tr><td class=""tthlbl"">Емкость кувшина:</td><td>0.9л</td></tr>						<tr><td class=""tthlbl"">Колка льда:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Мощность:</td><td>200Вт</td></tr>						<tr><td class=""tthlbl"">Тип блендера:</td><td>погружной</td></tr>						<tr><td class=""tthlbl"">Турборежим:</td><td>Нет</td></tr>						<tr><th colspan=""2"">Управление</th></tr>						<tr><td class=""tthlbl"">Количество скоростей:</td><td>2</td></tr>						<tr><th colspan=""2"">Функциональные возможности</th></tr>						<tr><td class=""tthlbl"">Измельчитель:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Мельничка:</td><td>Есть</td></tr>						<tr><td class=""tthlbl"">Мерный стакан:</td><td>Есть</td></tr>					</table>";13290;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-Superbox-SwissLine-Silver_STIyNjk3MFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/blendery/Blender-BAMIX-M200-Superbox-SwissLine-Silver_STIyNjk3MFRp.jpg;BAMIX;;
